index_content,word,nature,emotion
2961,望尘莫及,i,0
2961,肯定,v,0
2961,一分钱,n,0
2961,一分货,n,0
2962,拉,v,0
2962,货,n,0
2962,后边,f,0
2962,准,a,0
2962,好事,n,0
2962,韭菜,n,0
2962,韭菜,n,0
2962,韭菜,n,0
2962,韭菜,n,0
2962,韭,n,0
2963,酒精,n,1
2963,危害,n,1
2963,喝酒,v,1
2963,姜康,nr,1
2963,理念,n,1
2963,空,n,1
2964,价值,n,1
2964,二折,m,1
2964,再三,d,1
2964,折,v,1
2965,捡,v,0
2965,两瓶,m,0
2966,主力,n,0
2966,主力,n,0
2966,主力,n,0
2966,主力,n,0
2966,主力,n,0
2966,主力,n,0
2966,上涨,v,0
2966,上涨,v,0
2967,酒业,n,0
2967,协会,n,0
2967,联合,v,0
2967,龙头,n,0
2967,发声,v,0
2967,酒类,n,0
2967,股,q,0
2967,强势,n,0
2967,反弹,v,0
2968,说,v,0
2968,没了,v,0
2968,穷,a,0
2968,句,q,0
2968,话,n,0
2968,赞成,v,0
2968,甚,zg,0
2970,年初,t,0
2970,朋友,n,0
2970,万块,m,0
2970,钱,n,0
2970,进股,v,0
2970,平时,t,0
2970,太,d,0
2970,关心,n,0
2971,空间,n,1
2971,时间,n,1
2972,市场,n,1
2972,想,v,1
2973,开盘,v,0
2973,跌停,v,0
2973,跌,v,0
2974,月底,t,0
2974,休息,v,0
2975,提前,v,0
2975,抓,v,0
2975,牛股,n,0
2976,买,v,0
2976,价格,n,0
2976,上涨,v,0
2976,卖,v,0
2976,价格,n,0
2976,下跌,v,0
2977,创业板,n,0
2977,底部,f,0
2977,箱体,n,0
2977,震荡,v,0
2977,俏皮,a,0
2978,转发,v,0
2979,呼叫,v,1
2979,中信,nz,1
2979,研报,vn,1
2980,肯定,v,0
2980,跌破,v,0
2981,股价,n,0
2981,历次,d,0
2981,跌幅,n,0
2981,超过,v,0
2981,记录,n,0
2981,算,v,0
2981,本轮,r,0
2981,七次,m,0
2982,股市,n,1
2982,赚钱,v,1
2982,可怕,c,1
2982,炒股,v,1
2982,多年,m,1
2982,股市,n,1
2983,大宗,m,0
2983,交易,n,0
2983,成交,v,0
2983,万元,m,0
2983,成交价,n,0
2983,元,m,0
2984,沪,j,0
2984,股通,n,0
2984,昨天,t,0
2984,减持,v,0
2984,亿元,m,0
2985,直销,v,1
2985,渠道,n,1
2985,持续,vd,1
2985,业绩,n,1
2985,稳健,a,1
2985,余力,n,1
2985,充足,a,1
2986,老刀,n,1
2986,无意间,l,1
2986,助推,vn,1
2986,形象,n,1
2987,下周一,l,0
2987,再也,d,0
2987,进场,n,0
2988,九安,ns,1
2988,股东,n,1
2988,不用,v,1
2988,大宗,m,1
2988,交易,n,1
2988,卖,v,1
2989,抄底,n,1
2989,阶段,n,1
2989,做,v,1
2989,完,v,1
2989,方向,n,1
2989,选择,v,1
2989,阶段,n,1
2990,聊天,nz,0
2990,明白,nr,0
2990,尊,q,0
2991,行业,n,1
2991,个体,n,1
2991,造富,n,1
2991,神话,n,1
2992,进攻,v,1
2993,赛道,n,1
2993,再起,v,1
2993,龙头,n,1
2993,普,nr,1
2993,涨,v,1
2993,中证,nt,1
2993,基金,n,1
2993,涨,v,1
2994,过年,t,1
2994,前,f,1
2994,肯定,v,1
2994,见到,v,1
2995,市值,n,0
2995,腰斩,v,0
2995,总,b,0
2995,市值,n,0
2995,依然,d,0
2995,超过,v,0
2996,投资,vn,1
2996,简析,v,1
2996,正面,ad,1
2996,因素,n,1
2996,龙,n,1
2997,生机,n,1
2997,发财,v,1
2997,赵云,nr,1
2997,卖出,v,1
2998,重返,v,0
2998,千五,m,0
2998,大关,ns,0
2998,消费,vn,0
2998,股,q,0
2998,集体,n,0
2998,活跃,vn,0
2998,复盘,v,0
2999,卖空,n,0
2999,做,v,0
2999,空,n,0
2999,砖家,n,0
2999,忽悠,z,0
3000,技术,n,0
3000,反弹,v,0
3000,元,q,0
3000,暴跌,v,0
3001,周初,t,0
3001,反弹,v,0
3001,结束,v,0
3001,团队,n,0
3001,卖空,n,0
3002,业绩,n,0
3002,增长,v,0
3002,团队,n,0
3002,加大力度,ns,0
3002,卖空,n,0
3003,醉茅,nr,1
3003,七十,m,1
3003,万股,m,1
3003,想,v,1
3003,吃,v,1
3003,肉,n,1
3003,业绩,n,1
3003,创,n,1
3003,历史,n,1
3003,新高,v,1
3004,用力,n,1
3004,猛,d,1
3004,追,v,1
3004,高者,n,1
3004,不来,v,1
3004,清洗,v,1
3004,浮筹,n,1
3004,融资,vn,1
3004,盘,q,1
3005,周一,t,0
3005,肯定,v,0
3005,大跌,v,0
3005,耶耶耶,nr,0
3005,空,a,0
3005,仓,ng,0
3005,中,f,0
3006,散户,n,1
3006,看戏,v,1
3006,千万别,i,1
3006,大规模,b,1
3006,融卷,v,1
3006,做,v,1
3006,空,n,1
3007,飙升,v,0
3007,多元,m,0
3007,净资产,n,0
3007,近元,t,0
3008,忽悠,z,0
3008,没用,v,0
3008,卖空,n,0
3008,卖空,n,0
3008,抱团,n,0
3008,股,q,0
3008,未来,t,0
3009,周一,t,0
3009,卖空,n,0
3010,业绩,n,0
3010,翻倍,d,0
3010,市盈率,n,0
3010,感觉,n,0
3010,翻倍,d,0
3012,本月,t,1
3012,中旬,t,1
3012,突破,vn,1
3012,天,q,1
3012,均线,n,1
3012,俱备,n,1
3012,条件,n,1
3013,下跌,v,0
3013,趋势,n,0
3013,惯性,n,0
3013,改变,v,0
3013,跌破,v,0
3013,壹仟,m,0
3013,元,m,0
3014,砖家,n,0
3014,忽悠,z,0
3014,抄底,n,0
3014,卖空,n,0
3014,净资产,n,0
3015,卖空,n,0
3016,利空,n,1
3016,落地,n,1
3016,下周,t,1
3016,没回本,l,1
3017,跌破,v,0
3017,元,m,0
3017,北向,f,0
3017,资金,n,0
3017,近日,t,0
3017,抛售,v,0
3018,听完,v,1
3018,发布会,n,1
3018,变化,vn,1
3018,措词,n,1
3018,精准,n,1
3019,持续,vd,1
3019,新,a,1
3019,中,f,1
3020,腾讯,nz,0
3020,国有化,n,0
3021,站,v,0
3021,回,v,0
3021,元,m,0
3022,北向,f,1
3022,资金,n,1
3022,抛售,v,1
3022,融资,vn,1
3022,客,n,1
3022,买入,v,1
3023,周一,t,0
3023,涨,v,0
3023,打爆,v,0
3023,空头,n,0
3023,听,v,0
3023,放开,v,0
3023,空头,n,0
3024,国资,vn,1
3024,停止,v,1
3024,减持,v,1
3025,股价,n,1
3025,市场,n,1
3025,炒高,v,1
3025,至少,d,1
3025,巨额,b,1
3026,预期,vn,1
3026,落空,n,1
3026,叠加,v,1
3026,东北边,f,1
3026,半岛,n,1
3026,形势,n,1
3026,周五,t,1
3027,美,ns,0
3027,加息,v,0
3027,已成定局,n,0
3027,美联储,j,0
3027,增长,v,0
3027,利率,n,0
3028,外资,n,1
3028,买,v,1
3028,垃圾股,n,1
3028,专买,v,1
3028,核心,n,1
3028,资产,n,1
3028,公,n,1
3029,上涨,v,0
3029,上涨,v,0
3029,主力,n,0
3029,主力,n,0
3029,买入,v,0
3029,买入,v,0
3029,买,v,0
3030,高,a,1
3030,股,q,1
3030,换股九安,nz,1
3030,医疗,n,1
3030,主力,n,1
3030,买入,v,1
3030,主力,n,1
3031,买,v,0
3031,手,n,0
3031,爽歪歪,i,0
3032,消费,vn,1
3032,旅游,vn,1
3032,周一,t,1
3032,吃,v,1
3032,面,n,1
3032,防控,vn,1
3032,放松,v,1
3032,放开,v,1
3033,早已,d,0
3033,预料到,l,0
3033,跌,v,0
3033,弹弹,n,0
3033,庄家,n,0
3034,港,j,1
3034,暴力,n,1
3034,拉升,v,1
3034,资金,n,1
3034,跑步,n,1
3034,进场,n,1
3035,薇,g,1
3035,夫妇,n,1
3035,押,v,1
3035,中,f,1
3035,美妆界,n,1
3035,华为,nr,1
3035,身家,n,1
3035,暴涨,v,1
3035,亿,m,1
3036,周一,t,1
3036,发抖,v,1
3037,运输,vn,0
3037,找,v,0
3037,中铁,n,0
3037,特货,n,0
3037,呲,v,0
3037,牙,n,0
3037,呲,v,0
3037,牙,n,0
3037,呲,v,0
3037,牙,n,0
3039,预期,vn,1
3039,落空,n,1
3039,周一,t,1
3039,暴跌,v,1
3040,始终认为,i,0
3040,股,q,0
3040,炒,v,0
3040,过头,n,0
3040,上周,t,0
3040,股,q,0
3041,目标价,n,1
3041,酿酒,vn,1
3041,行业,n,1
3041,板块,n,1
3041,百元,m,1
3041,股,q,1
3042,赚,v,0
3042,股,q,0
3042,钱,n,0
3042,赚来,v,0
3042,钱,n,0
3042,买,v,0
3042,酒,n,0
3042,喝,vg,0
3043,净利润,n,0
3043,亿元,m,0
3043,赚,v,0
3043,一个多,m,0
3043,目标,n,0
3043,企,n,0
3044,说,v,0
3044,支,n,0
3044,股票,n,0
3044,里,f,0
3044,泡沫,n,0
3044,垃圾,n,0
3045,预期,vn,1
3045,落空,n,1
3046,利好,a,1
3046,中铁,n,1
3046,特货,n,1
3046,国家,n,1
3046,物流,n,1
3046,呲,v,1
3046,牙,n,1
3046,呲,v,1
3046,牙,n,1
3046,呲,v,1
3046,牙,n,1
3047,发现,v,0
3047,年轻人,n,0
3047,喝,vg,0
3047,拍照,v,0
3047,发,v,0
3047,朋友圈,n,0
3047,冰淇淋,nr,0
3048,被,p,1
3048,腰斩,v,1
3048,春天,t,1
3048,到来,d,1
3048,重点,n,1
3048,关注,v,1
3049,位置,v,0
3049,点,m,0
3049,堆积,v,0
3049,套牢,n,0
3049,盘,q,0
3049,击,v,0
3050,洗白,v,0
3050,防控,vn,0
3050,政策,n,0
3051,国华,nz,0
3051,总,b,0
3051,市值,n,0
3051,亿,m,0
3051,散户,n,0
3051,越来越,d,0
3052,股,q,0
3053,预判,vn,1
3053,下周一,l,1
3053,走,v,1
3053,做,v,1
3053,忘,v,1
3054,融资,vn,1
3054,盘,q,1
3054,接盘,v,1
3054,侠,nr,1
3055,转发,v,0
3056,买,v,0
3057,行业,n,1
3057,垄断,v,1
3057,成瘾,v,1
3057,复购,v,1
3057,利极,n,1
3057,高,a,1
3058,陈欣,nr,1
3058,教授,n,1
3058,昨天,t,1
3058,推出,v,1
3058,推介,v,1
3058,视频,n,1
3058,被,p,1
3058,观,n,1
3058,视频,n,1
3059,低估,v,1
3059,品种,n,1
3059,明年,t,1
3059,元,m,1
3059,业绩,n,1
3059,低,a,1
3060,高,a,0
3060,回撤,v,0
3060,低,a,0
3060,估值,n,0
3060,名单,n,0
3060,请,v,0
3060,收藏,v,0
3060,江特,ns,0
3060,电机,n,0
3060,广汽集,nt,0
3061,盘点,n,0
3061,家,q,0
3061,上市,ns,0
3061,酒,n,0
3061,企,ng,0
3061,季报,n,0
3061,真的,d,0
3061,价值,n,0
3061,背离,n,0
3062,券商,n,1
3062,金股,n,1
3062,转换,v,1
3062,风向,n,1
3062,计算机,n,1
3062,板块,n,1
3062,抢眼,v,1
3062,宁德,nr,1
3062,时代,n,1
3062,贵,a,1
3063,精彩,n,1
3064,唯一,b,1
3064,赚钱,v,1
3064,大佬,nz,1
3064,最新,d,1
3064,观点,n,1
3065,亿,m,0
3065,跌元,n,0
3065,接盘,v,0
3065,真,d,0
3065,珍贵,a,0
3066,市场,n,1
3066,情绪,n,1
3066,疲软,a,1
3066,高盛,nr,1
3066,重磅,n,1
3066,发布,v,1
3066,烈酒,n,1
3066,三季度,mq,1
3066,观点,n,1
3066,优,a,1
3067,高位,n,0
3067,股,q,0
3067,跌,v,0
3067,是因为,c,0
3067,散户,n,0
3067,接盘,v,0
3067,只能,v,0
3067,玩,v,0
3068,双,m,1
3068,碳,n,1
3068,战略,n,1
3068,实施,v,1
3068,我国,r,1
3068,氢能,n,1
3068,产业,n,1
3068,发展,vn,1
3068,驶入,v,1
3068,快车,n,1
3069,接,v,1
3069,万,m,1
3069,恐惧,an,1
3069,卖,v,1
3069,众人,n,1
3069,欢腾,v,1
3069,自古,d,1
3069,法则,n,1
3069,穷,a,1
3069,搁,v,1
3070,三类,m,0
3070,买点,n,0
3070,定义,n,0
3070,小白,nr,0
3071,两,m,0
3071,万亿,m,0
3071,万户,m,0
3071,四五万,m,0
3071,机构,n,0
3071,户,q,0
3072,两,m,0
3072,万亿,m,0
3072,买,v,0
3072,吃亏,v,0
3072,买,v,0
3072,上当,v,0
3072,大笑,v,0
3072,大笑,v,0
3072,韭菜,n,0
3073,低估,v,1
3073,品种,n,1
3073,明年,t,1
3073,元,m,1
3073,业绩,n,1
3073,低,a,1
3074,黑白,z,1
3074,交易,n,1
3074,大盘,n,1
3074,涨,v,1
3074,今日,t,1
3074,做,v,1
3074,板块,n,1
3075,涨,v,0
3075,超,v,0
3075,持续,vd,0
3075,反弹,v,0
3075,加仓,v,0
3075,减仓,v,0
3076,酒非,ns,1
3076,酒,n,1
3076,估值,n,1
3076,研判,vn,1
3076,方位,n,1
3076,抉择,v,1
3077,周一,t,1
3077,联络,n,1
3077,互动,d,1
3077,涨,v,1
3077,涨停,v,1
3077,概率,n,1
3077,仅供参考,l,1
3078,下周,t,0
3078,跌,v,0
3078,周一,t,0
3078,闷,v,0
3078,杀,v,0
3079,机构,n,0
3079,抱团,n,0
3079,取暖,v,0
3079,新,a,0
3079,韭菜,n,0
3079,表演,v,0
3079,千万别,i,0
3079,出手,v,0
3080,股市,n,1
3080,好人,n,1
3080,好人,n,1
3080,赚,v,1
3080,钱,n,1
3080,杀,v,1
3080,筹码,n,1
3081,周一,t,0
3081,爆跌,v,0
3082,低估,v,1
3082,品种,n,1
3082,明年,t,1
3082,元,m,1
3082,业绩,n,1
3082,低,a,1
3083,重磅,n,1
3083,晒,v,1
3083,晒,v,1
3083,月份,n,1
3083,收益,n,1
3084,浙农,nt,1
3084,股份,n,1
3084,全国,n,1
3084,供销社,n,1
3084,总,b,1
3084,龙头,n,1
3085,底部,f,0
3085,抄底,n,0
3085,撤,v,0
3085,搏,vg,0
3085,反弹,v,0
3085,先,d,0
3085,走,v,0
3085,茅大哥,nr,0
3086,反转,v,0
3086,开启,v,0
3086,做,v,0
3086,恒生,nz,0
3086,科技,n,0
3086,涨,v,0
3086,新能源,n,0
3086,煤,n,0
3087,反攻,vn,0
3087,股,m,0
3087,指数,n,0
3087,涨,v,0
3087,逾,vg,0
3087,恒生,nz,0
3087,科技,n,0
3087,飙涨,v,0
3087,丨,yg,0
3087,午,tg,0
3087,评,v,0
3088,逻辑,n,1
3088,超跌,v,1
3088,反弹,v,1
3088,收评,v,1
3088,超,v,1
3088,预期,vn,1
3088,涨,v,1
3088,挺,d,1
3088,意外,a,1
3089,普渡众生,nz,1
3089,珍爱,a,1
3089,生命,vn,1
3089,远离,v,1
3089,股市,n,1
3090,发,v,0
3090,消费,vn,0
3090,券,n,0
3091,改种,v,0
3091,粮食,n,0
3091,粮食,n,0
3091,短缺,a,0
3091,酿酒,vn,0
3092,赶紧,d,0
3092,抄底,n,0
3092,众泰,nz,0
3092,众泰,nz,0
3092,电池,n,0
3092,比宁,nr,0
3092,时代,n,0
3092,先进,a,0
3093,转发,v,0
3094,大笑,v,1
3094,大笑,v,1
3094,大笑,v,1
3094,大笑,v,1
3095,科技股,n,0
3095,兴邦,ns,0
3095,悲哀,a,0
3096,高估,v,0
3096,康龙,nr,0
3096,换股,nz,0
3096,凯莱,nrt,0
3096,英,j,0
3096,重磅,n,0
3096,利好,a,0
3096,全球,n,0
3096,领先,n,0
3096,鼻喷式,n,0
3097,漓泉,ns,1
3097,啤酒,n,1
3097,走势,n,1
3098,卖出,v,0
3098,评级,vn,0
3098,目标价,n,0
3098,操作,v,0
3098,建议,n,0
3098,空,a,0
3098,仓,nr,0
3098,戏,n,0
3098,韭菜,n,0
3098,韭菜,n,0
3099,强势,n,1
3099,反弹,v,1
3099,阻止,v,1
3099,北向,f,1
3099,撤离,v,1
3100,发现,v,1
3100,股,q,1
3100,里,f,1
3100,散户,n,1
3100,推荐,v,1
3100,股票,n,1
3100,最多,a,1
3101,神话,n,1
3102,股能,n,0
3102,割到,v,0
3102,散户,n,0
3102,韭菜,n,0
3103,五斤,m,0
3103,粮食,n,0
3103,一斤,m,0
3103,酒,n,0
3104,收盘,n,0
3104,买,v,0
3104,科持,n,0
3104,上涨,v,0
3104,持有,v,0
3105,一夜之间,i,0
3105,欢腾,v,0
3105,周末,t,0
3105,好好,d,0
3105,休息,v,0
3105,下周,t,0
3105,开启,v,0
3105,卖卖,v,0
3105,卖,v,0
3105,模式,n,0
3106,真,d,1
3106,强,a,1
3106,赞,v,1
3107,越,d,1
3107,涨,v,1
3107,越要,d,1
3107,做,v,1
3107,空,n,1
3107,计算机,n,1
3107,信创,n,1
3107,酒水,n,1
3107,股,q,1
3107,雨,n,1
3107,朦,a,1
3108,被,p,0
3108,沪,j,0
3108,股通,n,0
3108,减持,v,0
3108,万股,m,0
3109,喜欢,v,1
3109,科技,n,1
3109,资金,n,1
3109,选择,v,1
3109,留在,v,1
3109,里,f,1
3109,等于,v,1
3110,融资,vn,1
3110,净,a,1
3110,买入,v,1
3110,亿元,m,1
3110,两,m,1
3110,市,n,1
3110,排名,v,1
3110,第一,m,1
3111,一倍,m,1
3111,上涨,v,1
3111,空间,n,1
3111,炒,v,1
3111,酒精,n,1
3111,水算,n,1
3111,核心,n,1
3111,资产,n,1
3112,波,n,0
3112,上涨,v,0
3112,是因为,c,0
3112,融资,vn,0
3112,盘,q,0
3112,割掉,v,0
3112,亿,m,0
3112,天,q,0
3112,回来,v,0
3113,股,q,0
3114,格力,n,0
3114,前前后后,i,0
3114,出口,vn,0
3114,高端,n,0
3114,新能源,n,0
3114,汽车,n,0
3114,前沿,s,0
3114,数控机床,n,0
3115,涨,v,1
3115,带动,v,1
3115,板块,n,1
3115,涨,v,1
3115,真的,d,1
3115,猛,d,1
3116,下周,t,0
3116,空,n,0
3116,对决,v,0
3117,抄底,n,0
3117,赶紧,d,0
3117,抄底,n,0
3118,底,f,0
3118,三天,m,0
3119,半年,m,0
3119,蒸发,v,0
3120,一日游,l,0
3120,清仓,nr,0
3120,卖,v,0
3120,早,a,0
3120,做,v,0
3120,股东,n,0
3120,俏皮,a,0
3121,压力,n,1
3121,线,n,1
3121,称为,v,1
3121,阻力,n,1
3121,线,n,1
3121,压力,n,1
3121,线,n,1
3121,阻止,v,1
3121,股价,n,1
3121,上市,ns,1
3121,作,n,1
3122,倍,m,1
3122,一年,m,1
3122,倍,m,1
3122,底,f,1
3122,早,a,1
3122,每次,r,1
3122,跌,v,1
3122,百分,m,1
3123,猛涨,v,1
3123,情况,n,1
3123,涨幅,n,1
3123,凝聚,v,1
3123,三重,m,1
3123,意义,n,1
3124,卖出,v,0
3124,评级,vn,0
3124,目标价,n,0
3124,操作,v,0
3124,建议,n,0
3124,空,a,0
3124,仓,nr,0
3124,戏,n,0
3124,韭菜,n,0
3124,韭菜,n,0
3125,北向,f,1
3125,资金,n,1
3125,净流入,n,1
3125,个股,n,1
3125,最新动向,n,1
3125,沪,j,1
3125,股通,n,1
3125,净流入,n,1
3125,前,f,1
3125,贵,a,1
3126,悲观,a,1
3126,情绪,n,1
3126,共振,n,1
3126,导致,v,1
3126,超跌,v,1
3126,板块,n,1
3126,长期,d,1
3126,逻辑,n,1
3126,未,d,1
3126,变,v,1
3126,重视,v,1
3126,超,v,1
3127,抛出,v,0
3127,进场,n,0
3127,凯莱,nrt,0
3127,英,j,0
3127,主力,n,0
3127,主力,n,0
3127,主力,n,0
3127,主力,n,0
3127,主力,n,0
3128,不急,a,0
3128,不急,a,0
3128,能弹,v,0
3128,多个,m,0
3128,点,m,0
3129,外挂,n,0
3130,牛市,n,1
3130,回归,v,1
3130,股,q,1
3130,港股,n,1
3130,集体,n,1
3130,爆发,v,1
3130,附,v,1
3130,操作,v,1
3130,思路,n,1
3131,小姐姐,nr,1
3131,提醒,v,1
3131,点,m,1
3131,下方,f,1
3131,买入,v,1
3131,机会,n,1
3132,盘子,n,0
3132,业绩,n,0
3132,元,m,0
3133,星星之火,i,1
3133,燎原,n,1
3133,关键,n,1
3133,点,q,1
3133,野火烧不尽,i,1
3133,春,tg,1
3134,毒瘤,n,0
3135,很快,d,1
3135,点,m,1
3135,将来,t,1
3135,雨,n,1
3135,朦胧,a,1
3135,做,v,1
3135,空,a,1
3136,短期,b,1
3136,中长期,j,1
3136,算是,v,1
3136,利好,a,1
3137,反,v,1
3137,抽,v,1
3137,离场,n,1
3137,反转,v,1
3137,多头,m,1
3137,欢呼,v,1
3137,几天,m,1
3137,砸,v,1
3138,做,v,0
3138,超跌,v,0
3138,反弹,v,0
3138,节奏感,n,0
3138,下轨,v,0
3138,第一波,nz,0
3139,下跌,v,0
3139,出货,v,0
3139,跌到,v,0
3139,元,m,0
3139,庄家,n,0
3139,赚,v,0
3139,盘满钵满,nr,0
3140,主力,n,1
3140,自救,v,1
3140,点,m,1
3140,颜色,n,1
3140,想开,v,1
3140,染坊,n,1
3140,点,m,1
3140,阳光,nr,1
3140,灿烂,a,1
3141,太有钱,n,0
3142,盘面,n,1
3142,暗语,n,1
3142,盘中,s,1
3142,最低价,n,1
3143,消费,vn,0
3143,股,q,0
3143,狂飙,n,0
3143,指数,n,0
3143,周线,n,0
3143,反转,v,0
3143,涨,v,0
3143,刷新,v,0
3143,近年,t,0
3143,记录,n,0
3144,抄底,n,0
3144,抄底,n,0
3145,股市,n,1
3145,反弹,v,1
3145,空间,n,1
3146,辛苦,a,0
3146,献花,v,0
3146,献花,v,0
3146,献花,v,0
3146,献花,v,0
3146,献花,v,0
3146,献花,v,0
3147,转发,v,0
3148,大盘,n,0
3148,连续,a,0
3148,涨,v,0
3148,获利盘,v,0
3148,数量,n,0
3148,下周,t,0
3148,大幅,d,0
3148,回调,v,0
3148,不可避免,l,0
3149,娘,n,1
3149,滴,v,1
3149,加仓,v,1
3150,只能,v,0
3150,加仓,v,0
3150,退路,v,0
3150,可言,v,0
3151,刚刚,d,1
3151,发布,v,1
3151,养老金,nr,1
3151,十大,j,1
3151,要点,n,1
3151,火线,n,1
3151,解读,v,1
3151,全文,n,1
3152,万,m,1
3152,资金,n,1
3152,加仓,v,1
3152,中盐,nz,1
3152,化工,n,1
3152,娘,n,1
3152,滴,v,1
3152,赌,v,1
3153,众泰,nz,0
3153,电池,n,0
3153,宁德,nr,0
3153,电池,n,0
3153,先进,a,0
3154,买入,v,1
3154,套住,v,1
3154,陪,v,1
3154,主力,n,1
3154,浪,n,1
3154,求教,nz,1
3154,补仓,v,1
3155,号,m,0
3155,周五,t,0
3155,虫虫,n,0
3155,飞,n,0
3155,短线,b,0
3155,浪潮,n,0
3155,图,n,0
3155,走势,n,0
3156,股票,n,0
3156,半年,m,0
3156,时间,n,0
3156,高管,n,0
3156,增持,v,0
3156,超过,v,0
3156,亿元,m,0
3156,真金,n,0
3157,公募,a,1
3157,三季度,mq,1
3157,持仓,v,1
3157,动向,n,1
3157,曝光,nz,1
3157,稳,a,1
3157,坐,v,1
3157,第一,m,1
3157,医药,n,1
3157,新能源,n,1
3158,东方,s,0
3158,十二,m,0
3158,酿,vn,0
3160,转发,v,0
3161,笃定,v,1
3161,锂电池,nz,1
3161,电池,n,1
3161,龙头股,n,1
3161,中盐,nz,1
3161,化工,n,1
3161,克服,v,1
3161,恐惧,an,1
3162,笃定,v,1
3162,金属锂,nz,1
3162,金属钠,nz,1
3162,碳酸钠,nz,1
3162,龙头,n,1
3162,巨无霸,nr,1
3163,不用,v,0
3163,防御,v,0
3163,人民币,n,0
3163,稳住,v,0
3163,人民币,n,0
3163,自然,d,0
3163,贬值,v,0
3164,好事,n,1
3164,发生,v,1
3165,火鸡,n,1
3165,死死,v,1
3165,住,v,1
3165,金属锂,nz,1
3165,金属钠,nz,1
3165,碳酸,n,1
3166,减持,v,1
3166,利好,a,1
3166,未来,t,1
3166,几个,m,1
3166,暴涨,v,1
3166,波,ns,1
3166,拉高,nrt,1
3166,减持,v,1
3167,明天,t,0
3167,第五个,m,0
3167,账户,n,0
3167,插入,v,0
3167,中盐,nz,0
3167,化工,n,0
3167,预计,vn,0
3167,投入,v,0
3167,万,m,0
3170,先走一步,i,0
3171,北向,f,1
3171,铁了心,i,1
3171,卖出,v,1
3171,被,p,1
3171,北向,f,1
3171,遗弃,v,1
3171,北向,f,1
3171,资金,n,1
3172,万,m,0
3172,资金,n,0
3172,加仓,v,0
3172,中盐,nz,0
3172,化工,n,0
3172,账户,n,0
3172,一共,j,0
3172,亏损,vn,0
3173,月份,n,0
3173,好事,n,0
3173,感觉,n,0
3173,重复,d,0
3173,月份,n,0
3173,走势,n,0
3174,世事,n,1
3174,繁华,a,1
3174,荒僻,a,1
3175,想,v,1
3175,买,v,1
3175,买不起,v,1
3175,买,v,1
3175,便宜,a,1
3175,点,m,1
3175,市场,n,1
3176,三十多,m,0
3176,倍,m,0
3176,市盈率,n,0
3176,太贵,nr,0
3176,票,n,0
3176,倍,m,0
3176,卖出,v,0
3177,下周,t,0
3177,谨防,v,0
3177,冲高,v,0
3177,回落,v,0
3178,吃,v,0
3178,肉,n,0
3179,下周,t,1
3179,机构,n,1
3179,北向,f,1
3179,游资,vn,1
3179,分出,v,1
3179,资金,n,1
3179,抄底,n,1
3179,题,n,1
3180,神话,n,1
3181,三根,m,0
3181,大阳线,nz,0
3181,千军万马,i,0
3181,相见,v,0
3181,有人,r,0
3181,张罗,nr,0
3181,卖房,n,0
3181,炒股,v,0
3183,天地,n,0
3183,在线,b,0
3183,起飞,v,0
3183,轮,zg,0
3183,长沙,ns,0
3183,银行,n,0
3183,和铜牛,nz,0
3183,信息,n,0
3184,转发,v,0
3185,转发,v,0
3186,转发,v,0
3187,转发,v,0
3189,上涨,v,0
3189,空间,n,0
3189,周二,t,0
3190,增持,v,1
3190,机构,n,1
3190,无脑,n,1
3190,基金,n,1
3190,经理,n,1
3190,科班出身,n,1
3190,书呆子,n,1
3191,抄底,n,1
3191,卖空,n,1
3191,未来,t,1
3191,几年,m,1
3191,反弹,v,1
3191,卖空,n,1
3192,今日,t,1
3192,盘点,n,1
3193,下周一,l,1
3193,重点,n,1
3193,关注,v,1
3193,具,v,1
3193,爆发,v,1
3193,潜力,n,1
3193,板块,n,1
3194,卖空,n,0
3194,泡沫,n,0
3194,股,q,0
3194,机构,n,0
3194,货,n,0
3194,反复,v,0
3194,折腾,v,0
3195,抄底,n,0
3195,卖空,n,0
3196,反弹,v,0
3196,卖空,n,0
3196,抱团,n,0
3196,股,q,0
3197,几千万,m,0
3197,买,v,0
3197,酒厂,n,0
3197,买,v,0
3197,几手,m,0
3198,股道,n,1
3198,剑心,n,1
3198,百万,m,1
3198,实盘,n,1
3198,日记,n,1
3198,今日,t,1
3198,战,n,1
3199,丢,v,0
3199,买,v,0
3199,一手,m,0
3199,赚,v,0
3199,万,m,0
3200,赚,v,1
3200,牛,n,1
3200,下跌,v,1
3200,面,n,1
3201,抄底,n,1
3201,资金,n,1
3201,追涨,v,1
3201,资金,n,1
3201,基金,n,1
3202,短期,b,1
3202,蹦,v,1
3202,跶,zg,1
3202,蹦,v,1
3202,跶,zg,1
3202,长期,d,1
3202,未来,t,1
3202,非,h,1
3203,选股,v,0
3203,方向,n,0
3203,时机,n,0
3203,对了,p,0
3203,赚钱,v,0
3203,正,d,0
3203,无招胜,i,0
3203,招落,v,0
3204,空军,n,1
3204,希望,v,1
3204,理智,n,1
3204,点,m,1
3204,想想,v,1
3204,去年,t,1
3204,高喊,nr,1
3205,转发,v,0
3206,外资,n,0
3206,卖出,v,0
3207,唱空,n,1
3207,越多,d,1
3207,越,d,1
3207,涨,v,1
3207,下周,t,1
3207,市值,n,1
3207,股票,n,1
3208,行情,n,0
3208,流口水,n,0
3208,忍住,v,0
3208,空仓,n,0
3209,市场,n,1
3209,指数,n,1
